date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2021-11-30,3.955082494888593,3.5589131276539097,145.776843430605,3.6635616461296463,3.975936331171799,1.2060948595411047,1.9387394765399475,52.3,51.2,38.0,34.125,3.903990833730882,3.9721769282478934,0.2859171952890775,0.98761258246404,3.6635616461296463,3.5589131276539097
2021-12-31,3.949318790171843,3.5589131276539097,149.89550260723536,3.6635616461296463,4.021773869387265,1.7871646125575815,4.693970282979949,54.8,50.9,38.0,34.125,3.975936331171799,3.955082494888593,1.9387394765399475,1.2060948595411047,3.6635616461296463,3.5589131276539097
2022-01-31,3.9454577815143836,3.6538997352179097,148.42956843257878,3.713572066704308,4.005513348515485,2.1851954833369143,3.544563876810066,53.9,50.7,40.0,37.625,4.021773869387265,3.949318790171843,4.693970282979949,1.7871646125575815,3.6635616461296463,3.5589131276539097
2022-02-28,3.975936331171799,3.7120465133954705,150.6796483621683,3.7727609380946383,3.9871304779149512,2.2781744005268885,4.9853180814385984,52.9,52.3,42.5,39.9375,4.005513348515485,3.9454577815143836,3.544563876810066,2.1851954833369143,3.713572066704308,3.6538997352179097
2022-03-31,4.027135812528651,3.756830116022444,150.6105981858119,3.817712325956905,4.032469158504013,3.2417452682773082,4.807308475627585,55.4,55.1,44.5,41.8125,3.9871304779149512,3.975936331171799,4.9853180814385984,2.2781744005268885,3.7727609380946383,3.7120465133954705
2022-04-30,4.07753744390572,3.8149612925850147,152.0547472359426,3.871201010907891,4.044804116661965,3.827414888526971,5.680430210484165,56.1,58.0,47.0,44.375,4.032469158504013,4.027135812528651,4.807308475627585,3.2417452682773082,3.817712325956905,3.756830116022444
2022-05-31,4.122283930911342,3.846150261277438,152.20521615145253,3.912023005428146,4.11251186617755,4.12000342327997,5.652680150364712,60.1,60.7,49.0,45.8125,4.044804116661965,4.07753744390572,5.680430210484165,3.827414888526971,3.871201010907891,3.8149612925850147
2022-06-30,4.174387269895637,3.944006051281197,154.1761899177585,3.970291913552122,4.2456340097683265,4.12480023013398,6.886701868163697,68.8,64.0,52.0,50.625,4.11251186617755,4.122283930911342,5.652680150364712,4.12000342327997,3.912023005428146,3.846150261277438
2022-07-31,4.276666119016055,4.036450583803198,152.39773719003847,4.110873864173311,4.439115601658009,4.687931859103075,5.521321473717931,83.7,71.0,60.0,55.625,4.2456340097683265,4.174387269895637,6.886701868163697,4.12480023013398,3.970291913552122,3.944006051281197
2022-08-31,4.375757021660286,4.172462341486053,151.6199574121037,4.255612709818223,4.516338972281476,5.543391386700365,4.851363188978822,90.5,78.5,69.5,63.875,4.439115601658009,4.276666119016055,5.521321473717931,4.687931859103075,4.110873864173311,4.036450583803198
2022-09-30,4.430816798843313,4.250279363842861,150.71526317724607,4.330733340286331,4.554928969551344,6.022166880166565,4.0955497249042345,94.1,83.0,75.0,69.125,4.516338972281476,4.375757021660286,4.851363188978822,5.543391386700365,4.255612709818223,4.172462341486053
2022-10-31,4.48863636973214,4.255612709818223,149.15491946476055,4.330733340286331,4.603168183317418,6.300156816212249,2.889558225858576,98.8,88.0,75.0,69.5,4.554928969551344,4.430816798843313,4.0955497249042345,6.022166880166565,4.330733340286331,4.250279363842861
2022-11-30,4.536891345234797,4.255612709818223,148.38022426470292,4.330733340286331,4.622027303054514,6.394082821439278,2.228113539728802,100.7,92.4,75.0,69.5,4.603168183317418,4.48863636973214,2.889558225858576,6.300156816212249,4.330733340286331,4.255612709818223
2022-12-31,4.562262684976814,4.253838086459854,148.65131916898437,4.330733340286331,4.599152113662528,5.733443831112572,2.2882236660776107,98.4,94.8,75.0,69.375,4.622027303054514,4.536891345234797,2.228113539728802,6.394082821439278,4.330733340286331,4.255612709818223
2023-01-31,4.603168183317418,4.253838086459854,149.72142883427074,4.330733340286331,4.600157644164547,5.358277337535676,2.8976316640058495,98.5,98.8,75.0,69.375,4.599152113662528,4.562262684976814,2.2882236660776107,5.733443831112572,4.330733340286331,4.253838086459854
2023-02-28,4.639571612705423,4.253838086459854,149.68031010671618,4.330733340286331,4.6491870714048655,5.349816068377405,2.743089231163208,103.5,102.5,75.0,69.375,4.600157644164547,4.603168183317418,2.8976316640058495,5.358277337535676,4.330733340286331,4.253838086459854
2023-03-31,4.6568134191399295,4.296434704338478,151.01583712380312,4.3694478524670215,4.738826570800765,5.832154360652365,3.533009235953182,113.3,104.3,78.0,72.4375,4.6491870714048655,4.639571612705423,2.743089231163208,5.349816068377405,4.330733340286331,4.253838086459854
2023-04-30,4.69866052907543,4.483002552013883,147.45350740862617,4.5217885770490405,4.993828175779875,6.300018361511926,0.967478100350547,146.5,108.8,91.0,87.5,4.738826570800765,4.6568134191399295,3.533009235953182,5.832154360652365,4.3694478524670215,4.296434704338478
2023-05-31,4.746669748261791,4.531927224220373,145.77227641737375,4.584967478670572,5.1480757032174935,7.255676516124406,-0.3051477023970268,171.1,114.2,97.0,91.9375,4.993828175779875,4.69866052907543,0.967478100350547,6.300018361511926,4.5217885770490405,4.483002552013883
2023-06-30,4.758749273916392,4.535284058523925,146.31219325483028,4.584967478670572,5.090062427727577,6.998682017579133,-0.05738700424539501,161.4,115.6,97.0,92.25,5.1480757032174935,4.746669748261791,-0.3051477023970268,7.255676516124406,4.584967478670572,4.531927224220373
2023-07-31,4.739701078945697,4.541964110084299,148.55387779172756,4.584967478670572,5.049214776063731,6.995858860691026,1.3508032686510811,154.9,113.4,97.0,92.875,5.090062427727577,4.758749273916392,-0.05738700424539501,6.998682017579133,4.584967478670572,4.535284058523925
2023-08-31,4.83150862819882,4.74002882243473,149.91802083100308,4.77912349311153,5.290789100127245,24.02015342187864,2.1575263741877735,197.5,124.4,118.0,113.4375,5.049214776063731,4.739701078945697,1.3508032686510811,6.995858860691026,4.584967478670572,4.541964110084299
2023-09-30,4.93662988078576,4.743844580675851,149.4333676531964,4.77912349311153,5.230573714461517,-0.0028570204136019236,1.703842039815322,185.9,138.3,118.0,113.875,5.290789100127245,4.83150862819882,2.1575263741877735,12.730814299085372,4.77912349311153,4.74002882243473
2023-10-31,4.967727793084979,4.864163390195999,148.0633471869981,4.897839799950911,5.281171207713066,0.0,0.6491368189518336,195.6,142.7,133.0,128.5625,5.230573714461517,4.93662988078576,1.703842039815322,-0.0028570204136019236,4.77912349311153,4.743844580675851
2023-11-30,5.0869788606835895,4.874242669190701,146.31559000980718,4.897839799950911,5.428028973069694,2.9613445511844056,-0.6598589516476511,226.7,160.9,133.0,129.875,5.281171207713066,4.967727793084979,0.6491368189518336,0.0,4.897839799950911,4.864163390195999
2023-12-31,5.358471289367784,4.707275408925245,143.2630277740727,4.61512051684126,5.365976015021851,80.75807705278793,-2.8509836105329067,213.0,211.4,100.0,109.75,5.428028973069694,5.0869788606835895,-0.6598589516476511,2.9613445511844056,4.897839799950911,4.874242669190701
2024-01-31,5.542047551470635,4.706710915543052,143.8563978809933,4.61512051684126,5.216022123821206,2.1741449622297666,-2.568024015578584,183.2,254.2,100.0,109.6875,5.365976015021851,5.358471289367784,-2.8509836105329067,12.730814299085372,4.61512051684126,4.707275408925245
2024-02-29,5.624739267315748,4.699912022497777,143.8542843495366,4.61512051684126,4.996536369716754,1.917949112076618,-2.689275517698593,146.9,276.2,100.0,108.9375,5.216022123821206,5.542047551470635,-2.568024015578584,2.1741449622297666,4.61512051684126,4.706710915543052
2024-03-31,5.66608060747219,4.2749284991175145,142.8857719029744,4.394449154672439,4.795790545596741,1.7850997940592341,-3.4639154312820457,120.0,287.9,80.0,70.875,4.996536369716754,5.624739267315748,-2.689275517698593,1.917949112076618,4.61512051684126,4.699912022497777
2024-04-30,5.671259282950641,3.9476314328955135,141.02550349314336,4.110873864173311,4.48863636973214,2.2294008793032796,-4.839189429500999,88.0,289.4,60.0,50.8125,4.795790545596741,5.66608060747219,-3.4639154312820457,1.7850997940592341,4.394449154672439,4.2749284991175145
