date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2016-01-31,3.091042453358316,3.2700441114426,148.00259600835696,3.4258899942525267,,6.84089162182937,0.2124398721560894,,22.0,30.75,26.3125,,2.917770732084279,-0.5172472251473437,34.26212590299278,3.4965075614664802,3.305053521109253
2016-02-29,3.186352633162641,3.2676659890376327,147.11266149819804,3.4388142452334622,,12.086330935251798,-0.39717724323207193,,24.2,31.15,26.25,,3.091042453358316,0.2124398721560894,6.84089162182937,3.4258899942525267,3.2700441114426
2016-03-31,3.265759410767051,3.4258899942525267,146.1369637478622,3.6375861597263857,,-6.418485237483951,-1.067819360338973,,26.2,38.0,30.75,,3.186352633162641,-0.39717724323207193,12.086330935251798,3.4388142452334622,3.2676659890376327
2016-04-30,3.367295829986474,3.4197737672350907,144.93432676559402,3.6375861597263857,,-2.1947873799725626,-1.8981761145095533,,29.0,38.0,30.5625,,3.265759410767051,-1.067819360338973,-6.418485237483951,3.6375861597263857,3.4258899942525267
2016-05-31,3.4995332823830174,3.4420193761824107,144.56638395810594,3.5624655292582776,,-1.7531556802244053,-2.155194593257015,,33.1,35.25,31.25,,3.367295829986474,-1.8981761145095533,-2.1947873799725626,3.6375861597263857,3.4197737672350907
2016-06-30,3.5779478934066544,3.2818506240295893,144.2444770513703,3.4258899942525267,3.068052935133617,6.495360456816557,-2.379664531368064,21.5,35.8,30.75,26.625,,3.4995332823830174,-2.155194593257015,-1.7531556802244053,3.5624655292582776,3.4420193761824107
2016-07-31,3.6054978451748854,3.2435684374585723,144.44491620256306,3.4094961844768505,3.077312260546414,0.8042895442359255,-2.2408251469012264,21.7,36.8,30.25,25.625,3.068052935133617,3.5779478934066544,-2.379664531368064,6.495360456816557,3.4258899942525267,3.2818506240295893
2016-08-31,3.56953269648137,3.1780538303479458,145.5175797063581,3.34109345759245,3.086486636822455,-0.930851063829774,-1.4990332089862335,21.9,35.5,28.25,24.0,3.077312260546414,3.6054978451748854,-2.2408251469012264,0.8042895442359255,3.4094961844768505,3.2435684374585723
2016-09-30,3.56953269648137,3.0995290672356344,144.91998100590072,3.2865344733420154,3.0492730404820207,2.4161073825503365,-1.9061041824601332,21.1,35.5,26.75,22.1875,3.086486636822455,3.56953269648137,-1.4990332089862335,-0.930851063829774,3.34109345759245,3.1780538303479458
2016-10-31,3.6136169696133895,3.079613757534693,144.96452863134448,3.2865344733420154,2.9652730660692823,-0.5897771952817821,-1.8677250768123876,19.4,37.1,26.75,21.75,3.0492730404820207,3.56953269648137,-1.9061041824601332,2.4161073825503365,3.2865344733420154,3.0995290672356344
2016-11-30,3.6027767550605247,3.0143086591269266,145.66403681646824,3.2088254890146994,2.995732273553991,4.416611733684905,-1.3746948677517246,20.0,36.7,24.75,20.375,2.9652730660692823,3.6136169696133895,-1.8677250768123876,-0.5897771952817821,3.2865344733420154,3.079613757534693
2016-12-31,3.4995332823830174,2.9894626605403958,147.06290214119002,3.2088254890146994,2.975529566236472,0.06313131313131493,-0.40233804103113613,19.6,33.1,24.75,19.875,2.995732273553991,3.6027767550605247,-1.3746948677517246,4.416611733684905,3.2088254890146994,3.0143086591269266
